draft_year,draft_round,selection,team,firstname,lastname,ilkid,draft_from,leag
1974,2,0,vir,Jesse,Dark,DarkJe01 ,Virginia Commonwealth,A
1974,2,0,vir,George,Johnson,JohnsGe01,Golden State,A
1974,2,1,PHI,Don,Smith,SmithDo02,Dayton,N
1974,2,2,POR,Jan,van breda kolff,vanbrJa01,Vanderbilt,N
1974,2,3,LAL,Billy,Knight,KnighBi01,Pittsburgh,N
1974,2,4,WA1,Truck,Robinson,RobinTr01,Tennessee State,N
1974,2,5,HOU,Gus,Bailey,BaileGu01,Texas-El Paso,N
1974,2,6,KCK,Len,Kosmalski,KosmaLe01,Tennessee,N
1974,2,7,Atl,John,Drew,DrewJo01 ,Gardner-Webb,N
1974,2,8,Sea,Leonard,Gray,GrayLe01 ,Long Beach State,N
1974,2,9,Chi,Leon,Benbow,BenboLe01,Jacksonville,N
1974,2,10,NOJ,Aaron,James,JamesAa01,Grambling,N
1974,2,11,GSW,Phil,Smith,SmithPh01,San Francisco,N
1974,2,12,WA1,Dennis,DuVal,DuValDe01,Syracuse,N
1974,2,13,PHO,Fred,Saunders,SaundFr01,Syracuse,N
1974,2,14,NYK,Jesse,Dark,DarkJe01 ,Virginia Commonwealth,N
1974,2,15,Det,Eric,Money,MoneyEr01,Arizona,N
1974,2,16,POR,Phil,Lumpkin,LumpkPh01,Miami (OH),N
1974,2,17,Bos,Kevin,Stacom,StacoKe01,Providence,N
1974,2,18,POR,Rubin,Collins,N/A,Maryland-Eastern Shore,N
1974,3,0,CAR,Phil,Jackson,JacksPh01,New York,A
1974,3,0,DEN,Mike,Sojourner,SojouMi01,Utah,A
1974,3,0,DEN,Don,Adams,N/A,Detroit,A
1974,3,0,IND,Roland,Grant,N/A,New Mexico State,A
1974,3,0,IND,Mel,Counts,CountMe01,Los Angeles,A
1974,3,0,KEN,Sammy,High,N/A,Tulsa,A
1974,3,0,KEN,Rowland,Garrett,GarreRo01,Chicago,A
1974,3,0,mmt,Bob,Wilson,N/A,Iowa State,A
1974,3,0,mmt,Len,Wilkens,WilkeLe01,Cleveland,A
1974,3,0,nyn,Tom,Boswell,BosweTo01,South Carolina,A
1974,3,0,nyn,Jerry,Sloan,SloanJe01,Chicago,A
1974,3,0,sas,Collis,Temple,TemplCo01,Louisiana State,A
1974,3,0,sas,Neal,Walk,WalkNe01 ,Phoenix,A
1974,3,0,sdq,Curtis,Rowe,RoweCu01 ,Detroit:,A
1974,3,0,uts,Moses,Malone,MalonMo01,Petersburg HS (VA),A
1974,3,0,uts,Aaron,James,JamesAa01,Grambling,A
1974,3,0,uts,Tom,Barker,BarkeTo01,Southern Idaho,A
1974,3,0,uts,Howard,Porter,PorteHo01,Chicago,A
1974,3,0,vir,Lionel,Billingy,BilliLi01,Duquesne,A
1974,3,0,vir,Dick,Snyder,SnydeDi01,Seattle,A
1974,3,1,PHI,Coniel,Norman,NormaCo01,Arizona,N
1974,3,2,CLE,Clarence,Walker,WALKEFO01,West Georgia,N
1974,3,3,CLE,Kevin,Restani,RestaKe01,San Francisco,N
1974,3,4,PHO,George,Gervin,GerviGe01,Eastern Michigan,N
1974,3,5,HOU,Robert,Wilson,N/A,Iowa State,N
1974,3,6,PHI,Harvey,Catchings,CatchHa01,Hardin-Simmons,N
1974,3,7,Atl,Darrell,Elston,ElstoDa01,North Carolina,N
1974,3,8,Sea,Talvin,Skinner,SkinnTa01,Maryland-Eastern Shore,N
1974,3,9,BUF,Kim,Hughes,HugheKi01,Wisconsin,N
1974,3,10,NOJ,Bruce,King,N/A,Pan American,N
1974,3,11,GSW,Frank,Kendrick,KendrFr01,Purdue,N
1974,3,12,LAL,Jim,Bradley,BradlJi01,Northern Illinois,N
1974,3,13,PHO,Earl,Williams,WilliEa01,Winston-Salem,N
1974,3,14,NYK,Rudy,Jackson,N/A,Hutchinson JC,N
1974,3,15,Det,Roland,Grant,N/A,New Mexico State,N
1974,3,16,Chi,Bobby,Wilson,N/A,Wichita State,N
1974,3,17,Bos,Roscoe,Pondexter,N/A,Long Beach State,N
1974,3,18,Mil,Greg,McDougald,N/A,Oral Roberts,N
1974,4,0,CAR,Darrell,Elston,ElstoDa01,North Carolina,A
1974,4,0,CAR,Paul,Westphal,WestpPa01,Boston,A
1974,4,0,DEN,Coniel,Norman,NormaCo01,Arizona,A
1974,4,0,DEN,Rick,Adelman,AdelmRi01,Chicago,A
1974,4,0,IND,Pat,Riley,RileyPa01,Los Angeles,A
1974,4,0,KEN,Lloyd,Batts,BattsLl01,Cincinnati,A
1974,4,0,KEN,Herm,Gilliam,GilliHe01,Atlanta,A
1974,4,0,mmt,Glenn,McDonald,McDonGl01,Long Beach State,A
1974,4,0,mmt,Paul,Silas,SilasPa01,Boston,A
1974,4,0,nyn,Talvin,Skinner,SkinnTa01,Maryland Eastern Shore,A
1974,4,0,nyn,Jim,Fox,FoxJi01  ,Seattle,A
1974,4,0,sas,Fred,Saunders,SaundFr01,Syracuse,A
1974,4,0,sas,Kim,Hughes,HugheKi01,Wisconsin,A
1974,4,0,sas,Steve,Kuberski,KuberSt01,Boston,A
1974,4,0,sdq,Richie,OConnor,N/A,Fairfield,A
1974,4,0,sdq,Gale,Goodrich,GoodrGa01,Los Angeles,A
1974,4,0,uts,Sam,McCants,N/A,Oral Roberts,A
1974,4,0,uts,Rudy,Tomjanovich,TomjaRu01,Houston,A
1974,4,0,vir,Lermon,Battle,N/A,Fairmont State,A
1974,4,0,vir,Calvin,Murphy,MurphCa01,Houston,A
1974,4,1,PHI,Butch,Taylor,N/A,Jacksonville,N
1974,4,2,POR,Mickey,Johnson,JohnsMi01,Aurora,N
1974,4,3,CLE,Jim,Foster,FosteJi01,Connecticut,N
1974,4,4,PHO,Randy,Allen,N/A,Indiana (PA),N
1974,4,5,HOU,Larry,Robinson,N/A,Texas,N
1974,4,6,KCK,Lloyd,Batts,BattsLl01,Cincinnati,N
1974,4,7,Atl,Ed,Palubinskas,N/A,Louisiana State,N
1974,4,8,Sea,William,Gordon,N/A,Maryland-Eastern Shore,N
1974,4,9,BUF,Bernard,Harris,HarriBe01,Virginia Commonwealth,N
1974,4,10,NOJ,Ray,Price,N/A,Washington,N
1974,4,11,GSW,Willie,Biles,N/A,Tulsa,N
1974,4,12,WA1,Stan,Washington,WashiSt01,San Diego,N
1974,4,13,LAL,Ron,de vries,N/A,Illinois State,N
1974,4,14,NYK,Roy,Ebron,EbronRo01,SW Louisiana,N
1974,4,15,Det,Mickey,Martin,N/A,Pittsburgh,N
1974,4,16,Chi,Jim,Forbes,N/A,Texas-El Paso,N
1974,4,17,Bos,Lerman,Battle,N/A,Fairmont State,N
1974,4,18,Mil,Lionel,Billingly,BilliLi01,Duquesne,N
1974,5,0,CAR,Mickey,Johnson,JohnsMi01,Aurora (IL),A
1974,5,0,CAR,Jeff,Mullins,MulliJe01,Golden State,A
1974,5,0,DEN,Bernard,Hardin,N/A,New Mexico,A
1974,5,0,DEN,Lou,Hudson,N/A,Atlanta,A
1974,5,0,IND,Eddie,Woods,N/A,Oral Roberts,A
1974,5,0,IND,Jim,Davis,DavisJi01,Detroit,A
1974,5,0,KEN,Seymour,Reed,N/A,Bradley,A
1974,5,0,KEN,Larry,Steele,SteelLa01,Portland,A
1974,5,0,mmt,Tyrone,Medley,N/A,Utah,A
1974,5,0,mmt,Dave,DeBusschere,DeBusDa01,New York,A
1974,5,0,nyn,Eric,Fernsten,FernsEr01,San Francisco,A
1974,5,0,nyn,Garfield,Heard,HeardGa01,Buffalo,A
1974,5,0,sas,Eugene,Short,Shortge01,Jackson State,A
1974,5,0,sas,Lloyd,Neal,NealLl01 ,Portland,A
1974,5,0,sdq,Greg,Lee,LeeGr01  ,UCLA,A
1974,5,0,sdq,Connie,Hawkins,HawkiCo01,Los Angeles,A
1974,5,0,uts,Steve,Brooks,N/A,Arkansas State,A
1974,5,0,uts,Bob,McAdoo,McAdoBo01,Buffalo,A
1974,5,0,vir,Bernard,Harris,HarriBe01,Virginia Commonwealth,A
1974,5,0,vir,Barry,Clemens,N/A,Cleveland,A
1974,5,1,PHI,Gary,Crowthers,N/A,Hardin-Simmons,N
1974,5,2,POR,Bernard,Hardin,N/A,New Mexico,N
1974,5,3,CLE,Gary,Novak,N/A,Notre Dame,N
1974,5,4,PHO,Ralph,Bobik,N/A,Creighton,N
1974,5,5,HOU,Owen,Wells,WellsOw01,Detroit,N
1974,5,6,KCK,Terry,Compton,N/A,Vanderbilt,N
1974,5,7,Atl,Tyrone,Medley,N/A,Utah,N
1974,5,8,Sea,Dean,Tolson,TolsoDe01,Arkansas,N
1974,5,9,BUF,Tony,Byers,N/A,Wake Forest,N
1974,5,10,NOJ,Ed,Searcy,SearcEd01,St. John's,N
1974,5,11,GSW,Steve,Erickson,N/A,Oregon,N
1974,5,12,LAL,Seymour,Reed,N/A,Bradley,N
1974,5,13,WA1,Gary,Anderson,N/A,Washington,N
1974,5,14,NYK,Greg,Jackson,JacksGr01,Guilford,N
1974,5,15,Det,Joe,Newman,N/A,Temple,N
1974,5,16,Chi,Randy,Knowles,N/A,Texas A&M,N
1974,5,17,Bos,Ben,Clyde,ClydeBe01,Florida State,N
1974,5,18,Mil,John,Johnson,N/A,Denver,N
1974,6,0,CAR,Gary,Novak,N/A,Notre Dame,A
1974,6,0,CAR,Harvey,Catchings,CatchHa01,Hardin Simmons,A
1974,6,0,DEN,Luther,Burden,BurdeLu01,Utah,A
1974,6,0,IND,Ron,DeVries,N/A,Illinois State,A
1974,6,0,KEN,Bill,Ligon,LigonBi01,Vanderbilt,A
1974,6,0,mmt,Wolfgang,Fengler,N/A,Delaware,A
1974,6,0,nyn,Gary,Brokaw,BrokaGa01,Notre Dame,A
1974,6,0,sas,Gary,Anderson,N/A,Wisconsin,A
1974,6,0,sdq,Richard,Wallace,N/A,Georgia Southern,A
1974,6,0,vir,Phil,Lumpkin,LumpkPh01,Miami (OH),A
1974,6,1,PHI,Mark,Westra,N/A,Southern California,N
1974,6,2,POR,Dan,Anderson,AnderDa02,Southern California,N
1974,6,3,CLE,Aron,Stewart,N/A,Richmond,N
1974,6,4,PHO,Collis,Temple,TemplCo01,Louisiana State,N
1974,6,5,HOU,Lawrence,Johnson,N/A,Prairie View,N
1974,6,6,KCK,Ron,Kennedy,N/A,Arizona,N
1974,6,7,Atl,Sam,Hervey,N/A,Southern Methodist,N
1974,6,8,Sea,Wardell,Jackson,JacksWa01,Ohio State,N
1974,6,9,BUF,Gary,Link,N/A,Missouri,N
1974,6,10,NOJ,Lawrence,McCray,N/A,Florida State,N
1974,6,11,GSW,John,Errecart,N/A,Pacific,N
1974,6,12,WA1,Roy,McPipe,McPipRo01,Eastern Montana,N
1974,6,13,LAL,Billy,Morris,N/A,St. Louis,N
1974,6,14,NYK,Terry,Mikan,N/A,St. Thomas,N
1974,6,15,Det,Mike,Sylvester,N/A,Dayton,N
1974,6,16,Chi,Robert,Rosier,N/A,St. Thomas,N
1974,6,17,Bos,Gene,Harmon,N/A,Creighton,N
1974,6,18,Mil,Larry,Williams,N/A,Kansas State,N
1974,7,0,CAR,Jim,Foster,FosteJi01,Connecticut,A
1974,7,0,DEN,Eric,Money,MoneyEr01,Arizona,A
1974,7,0,IND,Alex,English,EngliAl01,South Carolina,A
1974,7,0,KEN,Bill,Butler,N/A,Louisville,A
1974,7,0,mmt,Lawrence,Johnson,N/A,Prairie View,A
1974,7,0,nyn,Dean,Tolson,TolsoDe01,Arkansas,A
1974,7,0,sas,Gerald,Cunningham,N/A,Kentucky State,A
1974,7,0,sdq,Leon,Benbow,BenboLe01,Jacksonville,A
1974,7,0,uts,Ron,Lee,LeeRo01  ,Oregon,A
1974,7,0,vir,Earl,Williams,WilliEa01,Winston Salem,A
1974,7,1,PHI,Dave,Stoczynski,N/A,Gannon,N
1974,7,2,POR,Doug,Richards,N/A,Brigham Young,N
1974,7,3,CLE,Mike,Robinson,N/A,Michigan State,N
1974,7,4,PHO,Clyde,Dickey,DickeCl01,Boise State,N
1974,7,5,HOU,Kevin,Fitzgerald,N/A,Oklahoma,N
1974,7,6,KCK,Mark,Browne,N/A,Missouri,N
1974,7,7,Atl,Greg,Lee,LeeGr01  ,UCLA,N
1974,7,8,Sea,Jerry,Faulkner,N/A,Western Georgia,N
1974,7,9,BUF,Tommy,Curtis,N/A,UCLA,N
1974,7,10,NOJ,Joel,Copeland,N/A,Old Dominion,N
1974,7,11,GSW,Brady,Allen,N/A,California,N
1974,7,12,LAL,Dennis,van zant,vanzaDe01,Azusa Pacific,N
1974,7,13,WA1,Tom,Turner,N/A,Western Georgia,N
1974,7,14,NYK,Billy,Smith,N/A,Mercer,N
1974,7,15,Det,Sammy,High,N/A,Tulsa,N
1974,7,16,Chi,Geoff,Roberts,N/A,Missouri,N
1974,7,17,Bos,Ron,Brown,N/A,Penn State,N
1974,7,18,Mil,Bob,Hornstein,N/A,West Virginia,N
1974,8,0,CAR,Tom,Kivisto,N/A,Kansas,A
1974,8,0,DEN,Larry,Fogle,FogleLa01,Canisius,A
1974,8,0,IND,Bobby,Florence,N/A,Nevada Las Vegas,A
1974,8,0,KEN,Len,Coulter,N/A,Morehead State,A
1974,8,0,mmt,Willie,Biles,N/A,Tulsa,A
1974,8,0,nyn,AI,Skinner,SkinnAI01,Massachusetts,A
1974,8,0,sas,Hercle,Ivy,N/A,Iowa State,A
1974,8,0,sdq,Dan,Anderson,AnderDa02,Southern California,A
1974,8,0,uts,Ed,Palubinskas,N/A,Louisiana State,A
1974,8,0,vir,John,Drew,DrewJo01 ,Gardner Webb,A
1974,8,1,PHI,Jimmy,Powell,N/A,Middle Tennessee,N
1974,8,2,POR,Eldridge,Broussard,N/A,Pacific (OR),N
1974,8,3,CLE,Kerry,Hughes,N/A,Wisconsin,N
1974,8,4,PHO,Tom,Holland,N/A,Oklahoma,N
1974,8,5,HOU,Steve,Brooks,N/A,Arkansas State,N
1974,8,6,KCK,Richie,OConnor,N/A,Fairfield,N
1974,8,7,Atl,Bill,Butler,N/A,Louisville,N
1974,8,8,Sea,Leonard,Coulter,N/A,Morehead State,N
1974,8,9,BUF,Glenn,Price,N/A,St. Bonaventure,N
1974,8,10,NOJ,Jay,Piccola,N/A,Roanoke,N
1974,8,11,GSW,Clarence,Allen,N/A,UC Santa Barbara,N
1974,8,12,WA1,Steve,Platt,N/A,Huntington (IN),N
1974,8,13,LAL,Bob,Florence,N/A,Nevada-Las Vegas,N
1974,8,14,NYK,Dennis,McDermott,N/A,St. Francis,N
1974,8,15,Det,Greg,Newman,N/A,Drexel,N
1974,8,16,Chi,Sam,McCants,N/A,Oral Roberts,N
1974,8,17,Bos,Richard,Wallace,N/A,Georgia Southern,N
1974,8,18,Mil,Ralph,Palamar,N/A,Cameron,N
1974,9,0,CAR,Marcus,Washington,N/A,Marquette,A
1974,9,0,DEN,Tony,Byers,N/A,Wake Forest,A
1974,9,0,IND,Kevin,Fitzgerald,N/A,Oklahoma State,A
1974,9,0,KEN,Glenn,Hansen,HanseGl01,Louisiana State,A
1974,9,0,mmt,Ron,Brown,N/A,Penn State,A
1974,9,0,nyn,Bob,Fleischer,N/A,Duke,A
1974,9,0,sas,Walter,Luckett,N/A,Ohio,A
1974,9,0,sdq,Stan,Washington,WashiSt01,San Diego,A
1974,9,0,uts,Lionel,Hollins,HolliLi01,Arizona State,A
1974,9,0,vir,Bill,Campion,N/A,Manhattan,A
1974,9,1,PHI,Perry,Warbington,WarbiPe01,Georgia Southern,N
1974,9,2,POR,Lee,Haven,N/A,Colorado,N
1974,9,3,CLE,Jim,Buskofsky,N/A,Upper Iowa,N
1974,9,4,PHO,Ted,Evans,N/A,Oklahoma,N
1974,9,5,HOU,Ken,Stalling,N/A,Missouri-Rolla,N
1974,9,6,KCK,Jeff,Dawson,N/A,Illinois,N
1974,9,7,Atl,Lon,Kruger,N/A,Kansas State,N
1974,9,8,Sea,Bertrand,du pont,N/A,Dillard,N
1974,9,9,BUF,John,Falconi,N/A,Davidson,N
1974,9,10,NOJ,Ken,Boyd,BoydKe01 ,Boston University,N
1974,9,11,GSW,Carl,Meier,N/A,California,N
1974,9,12,WA1,Mark,Raterink,N/A,Boston College,N
1974,9,13,NYK,Earl,Brown,N/A,Lafayette,N
1974,9,14,Det,Gary,Deitelhoff,N/A,Millikin,N
1974,9,15,Chi,Jerry,Davenport,N/A,Cameron,N
1974,9,16,Bos,Al,Skinner,SkinnAl01,Massachusetts,N
1974,9,17,Mil,Mike,Deane,N/A,Potsdam State,N
1974,10,0,CAR,Mike,Sylvester,N/A,Dayton,A
1974,10,0,DEN,Roscoe,Pondexter,N/A,Long Beach State,A
1974,10,0,IND,Mark,Browne,N/A,Missouri Western,A
1974,10,0,KEN,Steve,Walker,N/A,Kentucky Wesleyan,A
1974,10,0,mmt,Candy,LaPrince,N/A,Iowa,A
1974,10,0,sas,Charles,McKinney,N/A,Baylor,A
1974,10,0,sas,Mike,Ogan,N/A,Carson Newman,A
1974,10,0,sdq,Marcus,Johnson,N/A,UCLA,A
1974,10,0,uts,Mike,Westra,WestrMi01,Southern California,A
1974,10,0,vir,Mark,Cartwright,N/A,Bowling Green,A
1974,10,1,PHI,Larry,Witherspoon,N/A,Towson State,N
1974,10,2,POR,Ron,Jones,N/A,Oregon State,N
1974,10,3,CLE,Jim,Kelly,N/A,Loras,N
